Date,Open,High,Low,Close,Adj Close,Volume
2016-10-07,63.750000,64.000000,63.250000,64.000000,57.447914,13601300
2016-10-10,61.750000,63.000000,61.250000,61.500000,55.203854,41174400
2016-10-11,61.750000,62.000000,59.250000,59.750000,53.633015,41496000
2016-10-12,59.000000,59.500000,55.250000,59.000000,52.959793,109428900
2016-10-13,58.000000,62.500000,57.000000,61.750000,55.428257,67027400
2016-10-14,63.000000,63.000000,60.750000,61.250000,54.979450,64438300
2016-10-17,61.500000,61.750000,60.750000,61.000000,54.755043,25837900
2016-10-18,61.000000,61.250000,60.250000,60.500000,54.306232,23594100
2016-10-19,60.250000,61.000000,60.000000,60.750000,54.530632,23431300
2016-10-20,61.000000,61.500000,60.750000,60.750000,54.530632,9378200
2016-10-21,61.000000,61.750000,60.750000,61.500000,55.203854,9023200
2016-10-25,61.750000,62.750000,61.500000,62.750000,56.325882,18762800
2016-10-26,62.750000,62.750000,61.750000,61.750000,55.428257,11547800
2016-10-27,61.750000,62.500000,60.750000,61.000000,54.755043,23243300
2016-10-28,61.250000,61.750000,60.750000,61.500000,55.203854,9206600
2016-10-31,61.250000,61.500000,60.250000,60.750000,54.530632,13856200
2016-11-01,61.250000,61.750000,60.750000,61.500000,55.203854,11435100
2016-11-02,61.250000,61.250000,60.750000,61.250000,54.979450,11997200
2016-11-03,61.000000,61.500000,60.500000,60.500000,54.306232,10536500
2016-11-04,60.500000,61.250000,60.500000,60.750000,54.530632,16173900
2016-11-07,61.250000,62.000000,60.500000,61.500000,55.203854,8136000
2016-11-08,61.250000,61.750000,61.000000,61.500000,55.203854,10015600
2016-11-09,61.250000,62.500000,61.000000,62.000000,55.652660,23333900
2016-11-10,62.500000,63.500000,62.500000,63.000000,56.550289,24649400
2016-11-11,63.250000,63.250000,61.250000,61.500000,55.203854,35392400
2016-11-14,60.500000,61.250000,60.250000,60.500000,54.306232,21589500
2016-11-15,60.250000,61.000000,59.500000,60.250000,54.081821,27579900
2016-11-16,60.500000,61.500000,60.500000,61.000000,54.755043,17679400
2016-11-17,61.250000,61.250000,60.000000,60.500000,54.306232,16627600
2016-11-18,60.250000,61.000000,60.000000,60.500000,54.306232,10364500
2016-11-21,60.250000,61.000000,60.250000,61.000000,54.755043,7484400
2016-11-22,61.000000,61.250000,60.250000,60.250000,54.081821,22494100
2016-11-23,60.500000,60.750000,59.750000,60.250000,54.081821,14455200
2016-11-24,60.250000,60.250000,60.000000,60.000000,53.857414,4244800
2016-11-25,60.250000,60.500000,60.000000,60.500000,54.306232,10797900
2016-11-28,60.500000,60.750000,60.000000,60.250000,54.081821,10811300
2016-11-29,60.500000,60.750000,60.250000,60.250000,54.081821,10760000
2016-11-30,60.250000,60.750000,59.250000,60.250000,54.081821,37912100
2016-12-01,60.750000,61.500000,60.500000,60.750000,54.530632,17906500
2016-12-02,61.250000,61.500000,60.250000,60.250000,54.081821,12829500
2016-12-06,60.250000,60.250000,59.750000,60.000000,53.857414,23961900
2016-12-07,60.250000,60.500000,60.000000,60.250000,54.081821,15510800
2016-12-08,60.250000,60.500000,60.000000,60.250000,54.081821,14937500
2016-12-09,60.250000,60.750000,60.000000,60.000000,53.857414,14472400
2016-12-13,60.250000,60.500000,60.000000,60.250000,54.081821,15293800
2016-12-14,60.250000,61.250000,60.000000,60.500000,54.306232,21366100
2016-12-15,60.750000,61.750000,60.500000,61.500000,55.203854,20032300
2016-12-16,61.500000,62.250000,61.250000,61.750000,55.428257,32929500
2016-12-19,61.750000,62.500000,61.750000,62.500000,56.101482,16250500
2016-12-20,62.750000,62.750000,61.750000,61.750000,55.428257,12147300
2016-12-21,61.750000,62.250000,61.750000,61.750000,55.428257,13724200
2016-12-22,61.750000,62.000000,61.250000,61.500000,55.203854,20431300
2016-12-23,61.250000,61.500000,60.750000,60.750000,54.530632,26834100
2016-12-26,61.000000,61.500000,60.750000,61.500000,55.203854,3506000
2016-12-27,61.500000,61.750000,61.250000,61.250000,54.979450,3803400
2016-12-28,61.250000,61.500000,60.750000,61.000000,54.755043,15762000
2016-12-29,61.000000,62.250000,60.750000,62.000000,55.652660,14299200
2016-12-30,62.000000,63.000000,61.750000,62.500000,56.101482,19367300
2017-01-04,63.000000,65.500000,63.000000,65.000000,58.345539,44922000
2017-01-05,65.000000,65.500000,64.250000,64.750000,58.121132,26398100
2017-01-06,64.750000,65.000000,63.500000,63.750000,57.223511,26493700
2017-01-09,63.500000,63.500000,62.000000,62.000000,55.652660,58209600
2017-01-10,62.000000,62.250000,61.500000,62.000000,55.652660,29967000
2017-01-11,61.750000,62.250000,61.500000,61.500000,55.203854,27611000
2017-01-12,61.750000,61.750000,61.000000,61.250000,54.979450,29702100
2017-01-16,62.000000,62.000000,61.500000,61.500000,55.203854,10206500
2017-01-17,61.500000,62.000000,61.000000,61.000000,54.755043,29955000
2017-01-18,61.000000,61.250000,60.250000,60.250000,54.081821,33325200
2017-01-19,59.750000,59.750000,58.750000,59.250000,53.184204,85762800
2017-01-20,59.500000,59.750000,59.000000,59.500000,53.408604,31934400
2017-01-23,59.250000,59.500000,59.000000,59.250000,53.184204,21982200
2017-01-24,59.500000,59.500000,58.750000,59.250000,53.184204,30161800
2017-01-25,59.250000,59.500000,58.250000,58.750000,52.735382,56940100
2017-01-26,61.750000,61.750000,61.000000,61.000000,54.755043,51859200
2017-01-27,61.000000,61.250000,60.500000,60.750000,54.530632,11044600
2017-01-30,60.500000,61.250000,60.500000,60.750000,54.530632,6729500
2017-01-31,60.500000,60.750000,60.250000,60.500000,54.306232,11797700
2017-02-01,60.500000,60.750000,60.000000,60.000000,53.857414,12367300
2017-02-02,59.750000,60.250000,59.500000,59.500000,53.408604,13684600
2017-02-03,59.750000,60.250000,59.500000,60.000000,53.857414,12977600
2017-02-06,60.250000,61.250000,60.000000,61.250000,54.979450,14457100
2017-02-07,61.000000,61.500000,60.750000,60.750000,54.530632,10768600
2017-02-08,60.750000,61.250000,60.250000,60.500000,54.306232,11613400
2017-02-09,60.250000,60.500000,60.000000,60.250000,54.081821,13928500
2017-02-10,60.250000,60.750000,60.000000,60.250000,54.081821,11521800
2017-02-14,60.250000,60.500000,59.250000,59.500000,53.408604,25163900
2017-02-15,59.750000,60.500000,59.500000,60.000000,53.857414,11720300
2017-02-16,60.000000,60.250000,59.500000,59.750000,53.633015,9523300
2017-02-17,59.750000,60.500000,59.500000,60.000000,53.857414,11945000
2017-02-20,60.000000,60.000000,59.500000,59.750000,53.633015,7544100
2017-02-21,59.750000,60.250000,59.750000,60.000000,53.857414,9506500
2017-02-22,60.500000,61.250000,60.250000,60.750000,54.530632,18529500
2017-02-23,60.500000,60.750000,60.000000,60.000000,53.857414,9669000
2017-02-24,60.250000,60.500000,59.500000,59.750000,53.633015,14579100
2017-02-27,59.750000,60.750000,59.750000,60.000000,53.857414,9771600
2017-02-28,60.000000,60.500000,60.000000,60.000000,53.857414,13713700
2017-03-01,60.250000,60.750000,60.000000,60.250000,54.081821,17206200
2017-03-02,60.500000,60.500000,59.750000,60.000000,53.857414,18858300
2017-03-03,59.750000,60.000000,59.500000,59.750000,53.633015,8503200
2017-03-06,59.500000,59.750000,59.250000,59.500000,53.408604,18398000
2017-03-07,59.250000,59.500000,58.500000,58.500000,52.510986,24793100
2017-03-08,58.250000,59.000000,57.500000,59.000000,52.959793,24807700
2017-03-09,58.500000,59.000000,58.250000,58.750000,52.735382,10123100
2017-03-10,58.500000,58.750000,58.250000,58.500000,52.510986,7109100
2017-03-13,58.500000,59.250000,58.000000,59.250000,53.184204,9872700
2017-03-14,59.250000,59.500000,59.000000,59.000000,52.959793,12481600
2017-03-15,59.000000,59.250000,58.750000,59.000000,52.959793,6540300
2017-03-16,59.250000,59.500000,58.500000,58.750000,52.735382,16748800
2017-03-17,59.000000,59.250000,58.750000,59.000000,52.959793,12440400
2017-03-20,58.750000,59.250000,58.750000,59.250000,53.184204,12677700
2017-03-21,59.250000,59.750000,59.000000,59.250000,53.184204,19765100
2017-03-22,59.000000,59.250000,58.500000,59.000000,52.959793,24872100
2017-03-23,59.250000,59.500000,59.000000,59.250000,53.184204,11396800
2017-03-24,59.000000,59.250000,59.000000,59.250000,53.184204,7203200
2017-03-27,59.250000,59.500000,58.750000,59.000000,52.959793,8084300
2017-03-28,59.000000,59.250000,58.750000,59.000000,52.959793,14679100
2017-03-29,59.000000,59.000000,58.500000,59.000000,52.959793,11933800
2017-03-30,59.000000,59.250000,58.750000,59.250000,53.184204,16258700
2017-03-31,59.000000,59.500000,59.000000,59.000000,52.959793,15844400
2017-04-03,59.250000,61.000000,59.250000,60.500000,54.306232,32516200
2017-04-04,60.750000,61.250000,60.500000,61.250000,54.979450,16445500
2017-04-05,61.250000,61.250000,60.750000,60.750000,54.530632,11430600
2017-04-07,60.750000,61.750000,60.500000,61.500000,55.203854,20377900
2017-04-10,61.500000,61.750000,61.250000,61.750000,55.428257,10743300
2017-04-11,61.750000,61.750000,61.000000,61.000000,54.755043,10735700
2017-04-12,61.000000,61.750000,60.750000,61.750000,55.428257,12105200
2017-04-17,61.500000,61.500000,60.250000,60.500000,54.306232,14763600
2017-04-18,60.750000,61.250000,60.500000,60.500000,54.306232,10305600
2017-04-19,60.500000,61.000000,60.250000,60.750000,54.530632,11960600
2017-04-20,61.000000,61.500000,60.500000,60.500000,54.306232,8277600
2017-04-21,61.000000,61.750000,61.000000,61.500000,55.203854,16555700
2017-04-24,61.750000,62.000000,61.250000,61.750000,55.428257,15132800
2017-04-25,61.500000,61.750000,61.000000,61.750000,55.428257,13641100
2017-04-26,61.500000,62.000000,61.250000,62.000000,55.652660,15614700
2017-04-27,61.250000,61.250000,60.750000,61.000000,55.652664,6551000
2017-04-28,61.250000,61.250000,60.750000,61.000000,55.652664,13447600
2017-05-02,61.000000,62.000000,61.000000,62.000000,56.564999,16734500
2017-05-03,62.000000,62.250000,61.000000,61.000000,55.652664,9499200
2017-05-04,61.250000,61.750000,61.000000,61.250000,55.880745,5246800
2017-05-08,61.750000,62.000000,61.500000,62.000000,56.564999,5078900
2017-05-09,62.000000,63.750000,62.000000,63.500000,57.933514,37611600
2017-05-11,63.750000,65.250000,63.500000,64.500000,58.845852,45274800
2017-05-12,64.250000,64.500000,63.250000,64.500000,58.845852,38122000
2017-05-15,64.250000,64.250000,64.250000,64.250000,58.617764,1221700
2017-05-16,64.250000,64.750000,64.250000,64.750000,59.073940,16338900
2017-05-17,64.250000,65.750000,64.250000,65.000000,59.302025,31338000
2017-05-18,64.750000,65.000000,63.500000,63.500000,57.933514,26100300
2017-05-19,63.500000,64.000000,63.000000,63.500000,57.933514,13990600
2017-05-22,63.750000,64.000000,62.500000,62.750000,57.249260,27672100
2017-05-23,62.500000,63.500000,62.250000,63.500000,57.933514,23191600
2017-05-24,63.000000,64.000000,63.000000,63.500000,57.933514,16063100
2017-05-25,63.250000,63.500000,63.000000,63.500000,57.933514,3076700
2017-05-26,63.500000,63.500000,62.750000,63.000000,57.477341,5624600
2017-05-29,62.750000,63.000000,62.500000,63.000000,57.477341,8862100
2017-05-30,63.000000,63.000000,62.500000,62.750000,57.249260,2042500
2017-05-31,62.750000,63.000000,62.250000,62.500000,57.021175,20754600
2017-06-01,62.750000,62.750000,62.250000,62.250000,56.793087,9404500
2017-06-02,62.500000,62.750000,62.250000,62.500000,57.021175,12081200
2017-06-05,62.500000,62.500000,62.000000,62.000000,56.564999,13767300
2017-06-06,62.000000,62.500000,61.500000,62.250000,56.793087,18774400
2017-06-07,62.250000,62.250000,61.750000,61.750000,56.336922,11653100
2017-06-08,62.000000,62.250000,61.750000,62.000000,56.564999,14820100
2017-06-09,62.000000,62.250000,61.500000,62.000000,56.564999,15180200
2017-06-12,61.750000,62.000000,61.500000,61.750000,56.336922,3302900
2017-06-13,62.000000,62.250000,61.500000,62.000000,56.564999,10711700
2017-06-14,62.000000,62.250000,61.750000,62.000000,56.564999,10779300
2017-06-15,61.750000,62.250000,61.750000,61.750000,56.336922,9684200
2017-06-16,61.750000,62.000000,61.500000,61.750000,56.336922,7045400
2017-06-19,62.000000,62.250000,61.750000,61.750000,56.336922,10089700
2017-06-20,62.000000,62.000000,61.750000,61.750000,56.336922,13767800
2017-06-21,61.750000,62.500000,61.750000,62.500000,57.021175,16852200
2017-06-22,62.500000,62.500000,62.000000,62.250000,56.793087,13941800
2017-06-23,62.250000,62.250000,61.750000,61.750000,56.336922,10493200
2017-06-26,62.000000,62.000000,61.750000,61.750000,56.336922,8734600
2017-06-27,62.000000,62.250000,61.750000,62.000000,56.564999,15099000
2017-06-28,62.000000,62.500000,61.750000,62.250000,56.793087,10015800
2017-06-29,62.250000,63.500000,62.000000,62.750000,57.249260,24759200
2017-06-30,62.750000,63.000000,62.250000,62.750000,57.249260,12955900
2017-07-03,62.750000,63.750000,62.750000,63.750000,58.161602,14134000
2017-07-04,63.750000,64.000000,63.000000,63.250000,57.705421,7669700
2017-07-05,63.250000,63.500000,62.750000,63.000000,57.477341,6768400
2017-07-06,63.000000,63.250000,62.000000,62.500000,57.021175,14193300
2017-07-07,62.250000,62.750000,62.000000,62.000000,56.564999,12989200
2017-07-11,61.500000,61.500000,59.750000,60.500000,55.196499,47340800
2017-07-12,60.250000,60.500000,59.000000,59.750000,54.512245,63113300
2017-07-13,60.000000,60.500000,59.750000,60.500000,55.196499,23945300
2017-07-14,60.500000,61.250000,60.500000,61.000000,55.652664,12537400
2017-07-17,61.000000,61.250000,60.500000,61.000000,55.652664,17561300
2017-07-18,60.750000,61.250000,60.250000,61.000000,55.652664,20607900
2017-07-19,61.000000,61.250000,60.750000,61.000000,55.652664,8301500
2017-07-20,61.000000,61.250000,61.000000,61.000000,55.652664,12293000
2017-07-21,61.000000,61.250000,60.750000,60.750000,55.424580,15477700
2017-07-24,60.750000,61.750000,60.750000,60.750000,55.424580,13639200
2017-07-25,60.750000,61.250000,60.750000,61.000000,55.652664,5160400
2017-07-26,61.000000,61.250000,60.750000,61.000000,55.652664,9623100
2017-07-27,61.250000,61.250000,60.750000,61.000000,55.652664,5846700
2017-07-31,61.000000,61.250000,60.500000,60.750000,55.424580,20613800
2017-08-01,60.750000,61.500000,60.750000,61.000000,55.652664,16578900
2017-08-02,61.250000,61.250000,61.000000,61.250000,55.880745,6396100
2017-08-03,61.250000,61.500000,61.000000,61.250000,55.880745,11469800
2017-08-04,61.500000,61.500000,61.000000,61.250000,55.880745,6561100
2017-08-07,61.250000,62.000000,61.250000,61.500000,56.108837,7107200
2017-08-08,61.750000,62.000000,61.500000,61.500000,56.108837,8535000
2017-08-09,61.750000,61.750000,61.250000,61.250000,55.880745,8016900
2017-08-10,61.250000,61.250000,61.000000,61.000000,55.652664,3189400
2017-08-11,61.000000,61.750000,61.000000,61.750000,56.336922,14670600
2017-08-15,61.750000,62.250000,61.500000,61.750000,56.336922,13296800
2017-08-16,61.750000,61.750000,61.250000,61.500000,56.108837,9506000
2017-08-17,61.250000,61.500000,61.000000,61.250000,55.880745,9919800
2017-08-18,61.250000,61.500000,61.000000,61.000000,55.652664,7184300
2017-08-21,61.250000,61.250000,61.000000,61.250000,55.880745,2365400
2017-08-22,61.000000,61.500000,61.000000,61.250000,55.880745,8659100
2017-08-23,61.250000,61.500000,60.500000,61.250000,55.880745,26046900
2017-08-24,61.250000,61.250000,60.750000,60.750000,55.424580,6768500
2017-08-25,60.750000,61.250000,60.500000,60.750000,55.424580,16970900
2017-08-28,60.750000,60.750000,60.750000,60.750000,55.424580,2652800
2017-08-29,60.750000,62.000000,60.750000,61.500000,56.108837,33482400
2017-08-30,61.750000,62.000000,61.500000,61.750000,56.336922,21405500
2017-08-31,61.750000,62.000000,61.250000,62.000000,56.564999,31058500
2017-09-01,62.000000,62.000000,61.500000,61.750000,56.336922,10755500
2017-09-04,61.500000,61.750000,61.000000,61.500000,56.108837,13586100
2017-09-05,61.500000,61.500000,61.000000,61.500000,56.108837,7304400
2017-09-06,61.500000,61.750000,61.250000,61.500000,56.108837,18754900
2017-09-07,61.500000,61.750000,61.000000,61.500000,56.108837,20299200
2017-09-08,61.750000,63.500000,61.750000,63.000000,57.477341,62783100
2017-09-11,63.250000,63.500000,62.750000,63.000000,57.477341,25848100
2017-09-12,63.000000,63.750000,63.000000,63.750000,58.161602,29420000
2017-09-13,63.750000,64.000000,63.500000,64.000000,58.389679,15614500
2017-09-14,64.000000,64.250000,63.500000,64.000000,58.389679,20083600
2017-09-15,63.750000,64.250000,63.750000,64.250000,58.617764,23565300
2017-09-18,64.250000,65.250000,64.250000,65.000000,59.302025,25480400
2017-09-19,65.250000,65.250000,64.500000,65.000000,59.302025,12710900
2017-09-20,65.000000,65.250000,64.750000,65.250000,59.530098,9752800
2017-09-21,65.250000,66.500000,65.000000,66.000000,60.214359,28548900
2017-09-22,66.000000,66.250000,65.250000,66.000000,60.214359,19295100
2017-09-25,65.750000,66.000000,65.250000,65.500000,59.758190,8722000
2017-09-26,65.750000,66.000000,65.500000,65.750000,59.986275,8947400
2017-09-27,65.750000,66.000000,65.500000,65.750000,59.986275,9533900
2017-09-28,66.000000,66.000000,65.250000,66.000000,60.214359,15493000
2017-09-29,65.750000,67.250000,65.500000,66.750000,60.898609,31618100
2017-10-02,67.000000,68.500000,66.750000,68.000000,62.039040,31348400
2017-10-03,68.250000,68.500000,67.750000,68.000000,62.039040,26186400
2017-10-04,68.250000,68.250000,67.250000,68.000000,62.039040,17995400
2017-10-05,68.000000,68.000000,67.500000,67.500000,61.582859,7410000
2017-10-06,67.750000,69.000000,67.750000,69.000000,62.951378,19035200
2017-10-09,68.750000,68.750000,68.250000,68.500000,62.495205,5737400
2017-10-10,68.500000,71.000000,68.500000,70.000000,63.863712,36003600
2017-10-11,70.000000,70.500000,69.750000,70.000000,63.863712,12819200
2017-10-12,70.000000,70.000000,68.750000,69.250000,63.179459,9899700
2017-10-16,70.250000,70.250000,70.250000,70.250000,64.091789,2598300
2017-10-17,70.000000,70.250000,69.000000,70.000000,63.863712,14482300
2017-10-18,69.500000,69.750000,69.250000,69.500000,63.407543,10220300
2017-10-19,69.500000,69.750000,67.750000,68.250000,62.267120,18001300
2017-10-20,68.250000,69.750000,68.000000,69.250000,63.179459,15749700
2017-10-24,69.250000,70.000000,69.000000,70.000000,63.863712,9376400
2017-10-25,70.000000,70.500000,69.750000,70.000000,63.863712,12477900
2017-10-27,70.000000,70.250000,69.750000,70.000000,63.863712,11566100
2017-10-30,70.000000,70.750000,69.500000,70.500000,64.319878,16384200
2017-10-31,70.500000,70.500000,69.750000,70.000000,63.863712,11131900
2017-11-01,70.000000,70.500000,69.500000,70.000000,63.863712,8277300
2017-11-02,70.000000,70.750000,69.750000,70.000000,63.863712,10649600
2017-11-03,70.000000,71.000000,69.750000,70.500000,64.319878,7798800
2017-11-06,70.250000,70.500000,69.750000,70.500000,64.319878,5032600
2017-11-07,70.500000,71.250000,70.250000,70.750000,64.547974,11409100
2017-11-08,70.500000,71.500000,70.500000,71.000000,64.776062,14681800
2017-11-09,71.000000,71.500000,70.000000,70.500000,64.319878,18680000
2017-11-10,70.500000,70.500000,68.750000,69.000000,62.951378,11684400
2017-11-13,69.000000,70.750000,69.000000,70.500000,64.319878,14074300
2017-11-14,71.000000,72.750000,70.750000,72.000000,65.688385,22877900
2017-11-15,72.500000,72.750000,72.000000,72.250000,65.916473,14657300
2017-11-16,72.000000,72.750000,71.750000,72.250000,65.916473,9169400
2017-11-17,72.750000,74.250000,72.750000,74.000000,67.513062,22743000
2017-11-20,74.500000,76.750000,74.250000,76.250000,69.565834,24626200
2017-11-21,74.500000,74.500000,74.500000,74.500000,67.969238,29221100
2017-11-22,74.500000,75.500000,74.500000,75.000000,68.425407,16262500
2017-11-23,75.250000,75.750000,75.000000,75.250000,68.653496,12305200
2017-11-24,75.250000,75.750000,74.750000,75.250000,68.653496,15475300
2017-11-27,74.750000,75.750000,74.500000,75.250000,68.653496,17361900
2017-11-28,75.250000,75.250000,73.500000,74.000000,67.513062,18091600
2017-11-29,74.000000,74.750000,73.750000,74.000000,67.513062,16426800
2017-11-30,74.000000,74.500000,72.750000,73.000000,66.600739,19673400
2017-12-01,73.500000,74.000000,73.250000,73.500000,67.056908,6792700
2017-12-04,73.500000,74.250000,73.250000,74.000000,67.513062,8350300
2017-12-06,74.000000,74.000000,72.500000,73.250000,66.828819,12097400
2017-12-07,73.500000,74.000000,73.250000,74.000000,67.513062,6681500
2017-12-08,74.250000,74.750000,74.000000,74.500000,67.969238,10767700
2017-12-12,74.750000,75.250000,74.250000,75.000000,68.425407,17750600
2017-12-13,75.250000,75.250000,74.500000,75.250000,68.653496,7767000
2017-12-14,75.500000,77.000000,75.250000,76.500000,69.793922,26121900
2017-12-15,76.000000,76.750000,76.000000,76.500000,69.793922,21007400
2017-12-18,76.500000,76.500000,75.750000,76.250000,69.565834,12661000
2017-12-19,76.250000,76.750000,76.250000,76.500000,69.793922,13649100
2017-12-20,76.500000,76.500000,75.750000,76.500000,69.793922,6176400
2017-12-21,76.500000,76.500000,76.000000,76.500000,69.793922,4812900
2017-12-22,76.500000,76.500000,76.250000,76.250000,69.565834,7781400
2017-12-25,76.250000,76.500000,76.250000,76.500000,69.793922,3704500
2017-12-26,76.250000,76.750000,76.000000,76.500000,69.793922,5851300
2017-12-27,76.500000,78.250000,76.250000,77.750000,70.934341,21339700
2017-12-28,77.750000,78.000000,75.500000,77.500000,70.706261,13949400
2017-12-29,77.500000,77.500000,76.500000,77.000000,70.250084,8711200
2018-01-03,77.000000,78.750000,77.000000,78.500000,71.618591,23107900
2018-01-04,78.750000,78.750000,77.750000,78.500000,71.618591,14868500
2018-01-05,79.000000,79.000000,77.750000,77.750000,70.934341,13878500
2018-01-08,77.000000,77.750000,76.250000,76.500000,69.793922,14482800
2018-01-09,76.250000,76.250000,76.250000,76.250000,69.565834,1673200
2018-01-10,76.750000,77.750000,76.250000,77.500000,70.706261,19584700
2018-01-11,77.500000,78.750000,77.000000,78.500000,71.618591,22724400
2018-01-12,78.500000,79.500000,78.250000,79.000000,72.074760,24024200
2018-01-15,79.000000,79.750000,77.750000,78.250000,71.390511,16994100
2018-01-16,78.250000,79.500000,77.250000,78.500000,71.618591,20957800
2018-01-17,78.500000,80.000000,78.500000,80.000000,72.987099,14674200
2018-01-18,80.000000,80.500000,79.500000,79.500000,72.530930,15204100
2018-01-19,80.250000,80.250000,79.500000,80.250000,73.215187,10709800
2018-01-22,80.250000,80.500000,79.750000,80.500000,73.443268,14158500
2018-01-23,80.500000,80.750000,80.000000,80.500000,73.443268,15934800
2018-01-24,80.500000,80.500000,80.000000,80.250000,73.215187,10711500
2018-01-25,80.250000,81.000000,80.000000,80.000000,72.987099,19632800
2018-01-26,80.250000,80.250000,79.500000,80.250000,73.215187,16763100
2018-01-29,80.250000,80.250000,79.500000,79.750000,72.759010,11066900
2018-01-30,79.500000,80.000000,79.000000,79.500000,72.530930,15509100
2018-01-31,79.750000,80.000000,79.500000,79.750000,72.759010,11590000
2018-02-01,79.750000,80.750000,79.750000,80.000000,72.987099,25857600
2018-02-02,80.250000,80.250000,79.250000,79.750000,72.759010,12488300
2018-02-05,79.000000,79.500000,78.750000,79.250000,72.302834,15083800
2018-02-06,77.000000,79.250000,77.000000,78.500000,71.618591,33334500
2018-02-07,79.000000,79.750000,78.750000,79.500000,72.530930,16195900
2018-02-08,79.750000,80.000000,79.250000,79.250000,72.302834,15855000
2018-02-09,78.500000,79.000000,78.250000,78.500000,71.618591,22928500
2018-02-12,78.500000,78.750000,78.250000,78.500000,71.618591,14447900
2018-02-13,78.500000,79.250000,78.500000,79.000000,72.074760,14069400
2018-02-14,79.500000,80.000000,79.000000,79.500000,72.530930,13202800
2018-02-15,79.750000,80.500000,79.750000,80.250000,73.215187,12973300
2018-02-16,80.500000,81.250000,80.000000,81.250000,74.127518,8153500
2018-02-19,83.000000,85.750000,83.000000,83.750000,76.408371,44795200
2018-02-20,83.750000,84.250000,82.250000,82.750000,75.496033,26982600
2018-02-21,83.750000,84.750000,83.250000,83.500000,76.180283,25983400
2018-02-22,83.750000,85.000000,83.250000,84.250000,76.864548,25322500
2018-02-23,84.500000,84.500000,82.750000,84.000000,76.636459,36282400
2018-02-26,84.000000,84.750000,83.250000,84.500000,77.092621,22466400
2018-02-27,84.250000,84.250000,83.250000,83.250000,75.952202,30803800
2018-02-28,82.750000,84.000000,82.500000,84.000000,76.636459,44405300
2018-03-02,84.000000,84.750000,83.500000,84.750000,77.320709,28261000
2018-03-05,84.750000,87.250000,84.500000,87.000000,79.373474,48894100
2018-03-06,87.000000,87.000000,86.000000,86.500000,78.917305,15377600
2018-03-07,86.250000,86.750000,84.750000,85.500000,78.004959,19091300
2018-03-08,86.000000,86.750000,85.250000,85.750000,78.233040,21896100
2018-03-09,86.500000,87.000000,86.000000,87.000000,79.373474,26767100
2018-03-12,87.250000,88.000000,87.250000,87.750000,80.057716,16082700
2018-03-13,87.500000,87.750000,86.750000,87.750000,80.057716,15388600
2018-03-14,87.000000,87.500000,86.500000,87.000000,79.373474,19633400
2018-03-15,87.000000,87.500000,86.500000,87.000000,79.373474,18436700
2018-03-16,86.750000,88.250000,86.500000,87.500000,79.829636,32289700
2018-03-19,87.500000,88.000000,87.250000,87.500000,79.829636,5334500
2018-03-20,87.000000,87.500000,87.000000,87.000000,79.373474,8198600
2018-03-21,87.750000,88.500000,87.500000,87.750000,80.057716,17736000
2018-03-22,88.000000,88.250000,87.500000,88.000000,80.285812,7205500
2018-03-23,87.500000,88.500000,87.250000,88.500000,80.741982,20487400
2018-03-26,88.500000,88.750000,88.000000,88.500000,80.741982,14327200
2018-03-27,88.500000,90.000000,88.250000,90.000000,82.110489,26561300
2018-03-28,89.000000,89.500000,87.250000,87.750000,80.057716,34996200
2018-03-29,87.000000,87.750000,86.500000,87.250000,79.601555,42549900
2018-03-30,87.250000,88.000000,86.250000,88.000000,80.285812,28798700
2018-04-02,87.500000,88.000000,87.250000,87.500000,79.829636,9364300
2018-04-03,87.000000,88.500000,87.000000,88.000000,80.285812,30476300
2018-04-04,88.000000,88.000000,86.500000,86.500000,78.917305,25492900
2018-04-05,87.500000,88.000000,87.000000,87.750000,80.057716,18051300
2018-04-09,87.500000,87.750000,87.250000,87.750000,80.057716,13412100
2018-04-10,87.500000,88.000000,86.250000,86.750000,79.145393,36581600
2018-04-11,86.750000,87.250000,86.250000,87.250000,79.601555,31107300
2018-04-12,87.000000,87.250000,86.500000,87.000000,79.373474,17103600
2018-04-17,86.500000,86.500000,83.000000,83.250000,75.952202,93746400
2018-04-18,84.000000,85.500000,83.750000,85.500000,78.004959,34572800
2018-04-19,86.000000,87.250000,85.750000,87.000000,79.373474,21991800
2018-04-20,87.000000,87.000000,86.000000,87.000000,79.373474,19495700
2018-04-23,87.000000,87.500000,86.500000,87.000000,79.373474,13559400
2018-04-24,87.000000,87.000000,86.000000,86.500000,78.917305,14884200
2018-04-25,86.500000,87.250000,86.250000,87.000000,80.395851,15755400
2018-04-26,87.000000,87.250000,86.750000,87.000000,80.395851,9210200
2018-04-27,86.250000,87.000000,85.750000,87.000000,81.425369,18302000
2018-04-30,87.000000,87.250000,86.750000,87.000000,81.425369,18010300
2018-05-02,87.000000,88.000000,86.750000,88.000000,82.361290,24370600
2018-05-03,88.000000,88.250000,87.750000,88.000000,82.361290,16481700
2018-05-04,88.000000,88.250000,87.250000,87.500000,81.893326,12647100
2018-05-07,88.000000,88.500000,87.750000,88.250000,82.595268,9362100
2018-05-08,88.000000,88.500000,87.250000,87.750000,82.127304,13164100
2018-05-09,87.500000,87.750000,86.250000,87.000000,81.425369,14186800
2018-05-10,87.000000,87.500000,85.750000,86.000000,80.489441,11320200
2018-05-11,86.000000,86.000000,84.500000,85.500000,80.021469,32132200
